Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y2022,Y2022F
169,'600,Paraguay,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.4101,E
169,'600,Paraguay,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,49.8717,E
169,'600,Paraguay,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,121604.79,I
169,'600,Paraguay,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,4.0585,E
169,'600,Paraguay,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,275.8393,E
169,'600,Paraguay,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,67966,A
170,'604,Peru,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.3762,E
170,'604,Peru,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,779.7467,E
170,'604,Peru,1718,'F1718,Cereals excluding rice,5510,Production,t,2072733.38,E
170,'604,Peru,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,0.8855,E
170,'604,Peru,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,3054.358,E
170,'604,Peru,27,'0113,Rice,5510,Production,t,3449365.38,A
170,'604,Peru,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,51.0222,E
170,'604,Peru,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,9832.9231,E
170,'604,Peru,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,192718.4,A
170,'604,Peru,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.0617,E
170,'604,Peru,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,2385.532,E
170,'604,Peru,882,'02211,Raw milk of cattle,5510,Production,t,2246935.86,A
170,'604,Peru,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,72.0161,E
170,'604,Peru,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,354.9851,E
170,'604,Peru,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,4929.25,A
170,'604,Peru,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,2.8996,E
170,'604,Peru,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,58.7827,E
170,'604,Peru,1020,'02292,Raw milk of goats,5510,Production,t,20272.55,I
170,'604,Peru,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,71.9239,E
170,'604,Peru,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,2412.0626,E
170,'604,Peru,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,33536.32,A
170,'604,Peru,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.3379,E
170,'604,Peru,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,608.8746,E
170,'604,Peru,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,1801776.29,A
170,'604,Peru,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.3088,E
170,'604,Peru,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,157.7887,E
170,'604,Peru,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,510961.58,A
170,'604,Peru,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,4.0341,E
170,'604,Peru,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,731.801,E
170,'604,Peru,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,181404.63,A
171,'608,Philippines,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.2246,E
171,'608,Philippines,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,1854.1671,E
171,'608,Philippines,1718,'F1718,Cereals excluding rice,5510,Production,t,8256198.53,E
171,'608,Philippines,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,2.449,E
171,'608,Philippines,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,48383.2375,E
171,'608,Philippines,27,'0113,Rice,5510,Production,t,19756392.28,A
171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,38.9486,E
171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,4608.5625,E
171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,118324.2,A
171,'608,Philippines,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.5474,E
171,'608,Philippines,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,17.0714,E
171,'608,Philippines,882,'02211,Raw milk of cattle,5510,Production,t,31188,A
171,'608,Philippines,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,29.8372,E
171,'608,Philippines,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,924.0166,E
171,'608,Philippines,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,30968.64,A
171,'608,Philippines,947,'21112,"Meat of buffalo, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,88.6373,E
171,'608,Philippines,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,5773.4594,E
171,'608,Philippines,947,'21112,"Meat of buffalo, fresh or chilled",5510,Production,t,65135.75,A
171,'608,Philippines,951,'02212,Raw milk of buffalo,71761,Emissions intensity,kg CO2eq/kg,,
171,'608,Philippines,951,'02212,Raw milk of buffalo,723113,Emissions (CO2eq) (AR5),kt,,
171,'608,Philippines,951,'02212,Raw milk of buffalo,5510,Production,t,,
171,'608,Philippines,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,56.9251,E
171,'608,Philippines,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,6.6386,E
171,'608,Philippines,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,116.62,I
171,'608,Philippines,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.1483,E
171,'608,Philippines,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,213.1501,E
171,'608,Philippines,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,1437322.32,A
171,'608,Philippines,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.9658,E
171,'608,Philippines,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,684.2604,E
171,'608,Philippines,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,708499.62,A
171,'608,Philippines,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.8657,E
171,'608,Philippines,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,2268.6536,E
171,'608,Philippines,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,1215983.36,A
173,'616,Poland,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1608,E
173,'616,Poland,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,4527.8655,E
173,'616,Poland,1718,'F1718,Cereals excluding rice,5510,Production,t,28159990,E
173,'616,Poland,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,654.0298,E
173,'616,Poland,27,'0113,Rice,5510,Production,t,0,A
173,'616,Poland,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,17.9452,E
173,'616,Poland,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,9702.6096,E
173,'616,Poland,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,540680,A
173,'616,Poland,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.4867,E
173,'616,Poland,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,7401.3374,E
173,'616,Poland,882,'02211,Raw milk of cattle,5510,Production,t,15208490,A
173,'616,Poland,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,226.45,E
173,'616,Poland,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,15.8515,E
173,'616,Poland,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,70,A
173,'616,Poland,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,,
173,'616,Poland,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,,
173,'616,Poland,1020,'02292,Raw milk of goats,5510,Production,t,9150,A
173,'616,Poland,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0,E
173,'616,Poland,951,'02212,Raw milk of buffalo,5510,Production,t,0,A
173,'616,Poland,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,73.2821,E
173,'616,Poland,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,88.6713,E
173,'616,Poland,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,1210,A
173,'616,Poland,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,,
173,'616,Poland,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,,
173,'616,Poland,982,'02291,Raw milk of sheep,5510,Production,t,440,A
173,'616,Poland,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.198,E
173,'616,Poland,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,441.8394,E
173,'616,Poland,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,2231610,A
173,'616,Poland,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,,
173,'616,Poland,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,703.3721,E
173,'616,Poland,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,,
173,'616,Poland,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.1261,E
173,'616,Poland,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,2032.5378,E
173,'616,Poland,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,1804960,A
174,'620,Portugal,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.2792,E
174,'620,Portugal,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,235.4245,E
174,'620,Portugal,1718,'F1718,Cereals excluding rice,5510,Production,t,843100,E
174,'620,Portugal,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,2.8041,E
174,'620,Portugal,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,436.2302,E
174,'620,Portugal,27,'0113,Rice,5510,Production,t,155570,A
174,'620,Portugal,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,30.1411,E
174,'620,Portugal,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,3127.4358,E
174,'620,Portugal,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,103760,A
174,'620,Portugal,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.5794,E
174,'620,Portugal,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,1117.6102,E
174,'620,Portugal,882,'02211,Raw milk of cattle,5510,Production,t,1928870,A
174,'620,Portugal,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,10.2798,E
174,'620,Portugal,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,13.4665,E
174,'620,Portugal,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,1310,A
174,'620,Portugal,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,2.5402,E
174,'620,Portugal,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,75.9001,E
174,'620,Portugal,1020,'02292,Raw milk of goats,5510,Production,t,29880,A
174,'620,Portugal,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0,E
174,'620,Portugal,951,'02212,Raw milk of buffalo,5510,Production,t,0,A
174,'620,Portugal,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,44.4759,E
174,'620,Portugal,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,658.2427,E
174,'620,Portugal,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,14800,A
174,'620,Portugal,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,1.1326,E
174,'620,Portugal,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,81.7476,E
174,'620,Portugal,982,'02291,Raw milk of sheep,5510,Production,t,72180,A
174,'620,Portugal,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.3731,E
174,'620,Portugal,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,117.2316,E
174,'620,Portugal,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,314170,A
174,'620,Portugal,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.5459,E
174,'620,Portugal,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,81.7295,E
174,'620,Portugal,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,149720,A
174,'620,Portugal,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,2.225,E
174,'620,Portugal,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,822.6111,E
174,'620,Portugal,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,369720,A
177,'630,Puerto Rico,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,13.5258,E
177,'630,Puerto Rico,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,0.2378,E
177,'630,Puerto Rico,1718,'F1718,Cereals excluding rice,5510,Production,t,17.58,E
177,'630,Puerto Rico,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,14.3187,E
177,'630,Puerto Rico,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,2.5582,E
177,'630,Puerto Rico,27,'0113,Rice,5510,Production,t,178.66,I
177,'630,Puerto Rico,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,61.5548,E
177,'630,Puerto Rico,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,351.9423,E
177,'630,Puerto Rico,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,5717.54,E
177,'630,Puerto Rico,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.6806,E
177,'630,Puerto Rico,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,156.4838,E
177,'630,Puerto Rico,882,'02211,Raw milk of cattle,5510,Production,t,229915.09,I
177,'630,Puerto Rico,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,82.0851,E
177,'630,Puerto Rico,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0.3275,E
177,'630,Puerto Rico,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,3.99,I
177,'630,Puerto Rico,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,7.9872,E
177,'630,Puerto Rico,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,0.4624,E
177,'630,Puerto Rico,1020,'02292,Raw milk of goats,5510,Production,t,57.89,I
177,'630,Puerto Rico,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,74.0031,E
177,'630,Puerto Rico,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1.429,E
177,'630,Puerto Rico,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,19.31,I
177,'630,Puerto Rico,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.0749,E
177,'630,Puerto Rico,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,31.0879,E
177,'630,Puerto Rico,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,28921.3,E
177,'630,Puerto Rico,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.5018,E
177,'630,Puerto Rico,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,6.0388,E
177,'630,Puerto Rico,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,12033.59,I
177,'630,Puerto Rico,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.3661,E
177,'630,Puerto Rico,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,9.6312,E
177,'630,Puerto Rico,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,7050.12,I
179,'634,Qatar,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,1.9675,E
179,'634,Qatar,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,5.0511,E
179,'634,Qatar,1718,'F1718,Cereals excluding rice,5510,Production,t,2567.29,E
179,'634,Qatar,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,53.2035,E
179,'634,Qatar,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,49.2239,E
179,'634,Qatar,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,925.2,I
179,'634,Qatar,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,1.432,E
179,'634,Qatar,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,10.7403,E
179,'634,Qatar,882,'02211,Raw milk of cattle,5510,Production,t,7500,E
179,'634,Qatar,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,66.8465,E
179,'634,Qatar,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,56.8636,E
179,'634,Qatar,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,850.66,E
179,'634,Qatar,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,2.9706,E
179,'634,Qatar,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,27.3619,E
179,'634,Qatar,1020,'02292,Raw milk of goats,5510,Production,t,9210.76,I
179,'634,Qatar,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,22.6988,E
179,'634,Qatar,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,126.8041,E
179,'634,Qatar,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,5586.37,I
179,'634,Qatar,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,4.3247,E
179,'634,Qatar,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,49.4494,E
179,'634,Qatar,982,'02291,Raw milk of sheep,5510,Production,t,11434.16,I
179,'634,Qatar,1130,'02293,Raw milk of camel,71761,Emissions intensity,kg CO2eq/kg,2.6128,E
179,'634,Qatar,1130,'02293,Raw milk of camel,723113,Emissions (CO2eq) (AR5),kt,45.4562,E
179,'634,Qatar,1130,'02293,Raw milk of camel,5510,Production,t,17397.37,I
179,'634,Qatar,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,4.5343,E
179,'634,Qatar,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,116.3992,E
179,'634,Qatar,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,25671,A
179,'634,Qatar,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.3778,E
179,'634,Qatar,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,4.7048,E
179,'634,Qatar,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,12453,A
117,'410,Republic of Korea,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.4679,E
117,'410,Republic of Korea,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,88.3894,E
117,'410,Republic of Korea,1718,'F1718,Cereals excluding rice,5510,Production,t,188915.47,E
117,'410,Republic of Korea,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,1.0252,E
